,Current,Voltage
,1.602E-04,0.061
,1.603E-04,0.059
,1.604E-04,0.061
,1.605E-04,0.06
,1.606E-04,0.06
,1.607E-04,0.061
,1.608E-04,0.061
,1.609E-04,0.06
,1.61E-04,0.058
,1.611E-04,0.058
,1.612E-04,0.059
,1.613E-04,0.059
,1.614E-04,0.059
,1.615E-04,0.06
,1.616E-04,0.058
,1.617E-04,0.06
,1.618E-04,0.058
,1.619E-04,0.057
,1.62E-04,0.06
,1.621E-04,0.059
,1.622E-04,0.061
,1.623E-04,0.059
,1.624E-04,0.061
,1.625E-04,0.06
,1.626E-04,0.061
,1.627E-04,0.061
,1.628E-04,0.06
,1.629E-04,0.061
,1.63E-04,0.063
,1.631E-04,0.06
,1.632E-04,0.059
,1.633E-04,0.059
,1.634E-04,0.061
,1.635E-04,0.061
,1.636E-04,0.061
,1.637E-04,0.06
,1.638E-04,0.06
,1.639E-04,0.059
,1.64E-04,0.061
,1.641E-04,0.063
,1.642E-04,0.061
,1.643E-04,0.06
,1.644E-04,0.062
,1.645E-04,0.059
,1.646E-04,0.061
,1.647E-04,0.063
,1.648E-04,0.061
,1.649E-04,0.059
,1.65E-04,0.058
,1.651E-04,0.061
,1.652E-04,0.061
,1.653E-04,0.061
,1.654E-04,0.059
,1.655E-04,0.061
,1.656E-04,0.062
,1.657E-04,0.059
,1.658E-04,0.061
,1.659E-04,0.061
,1.66E-04,0.063
,1.661E-04,0.061
,1.662E-04,0.063
,1.663E-04,0.062
,1.664E-04,0.061
,1.665E-04,0.062
,1.666E-04,0.062
,1.667E-04,0.058
,1.668E-04,0.062
,1.669E-04,0.06
,1.67E-04,0.059
,1.671E-04,0.064
,1.672E-04,0.061
,1.673E-04,0.061
,1.674E-04,0.064
,1.675E-04,0.06
,1.676E-04,0.061
,1.677E-04,0.06
,1.678E-04,0.061
,1.679E-04,0.062
,1.68E-04,0.059
,1.681E-04,0.061
,1.682E-04,0.063
,1.683E-04,0.065
,1.684E-04,0.062
,1.685E-04,0.061
,1.686E-04,0.061
,1.687E-04,0.061
,1.688E-04,0.063
,1.689E-04,0.061
,1.69E-04,0.061
,1.691E-04,0.063
,1.692E-04,0.058
,1.693E-04,0.06
,1.694E-04,0.061
,1.695E-04,0.063
,1.696E-04,0.064
,1.697E-04,0.06
,1.698E-04,0.061
,1.699E-04,0.064
,1.7E-04,0.066
,1.701E-04,0.062
,1.702E-04,0.061
,1.703E-04,0.062
,1.704E-04,0.061
,1.705E-04,0.064
,1.706E-04,0.06
,1.707E-04,0.063
,1.708E-04,0.064
,1.709E-04,0.063
,1.71E-04,0.062
,1.711E-04,0.062
,1.712E-04,0.062
,1.713E-04,0.062
,1.714E-04,0.063
,1.715E-04,0.064
,1.716E-04,0.064
,1.717E-04,0.065
,1.718E-04,0.061
,1.719E-04,0.063
,1.72E-04,0.058
,1.721E-04,0.06
,1.722E-04,0.065
,1.723E-04,0.065
,1.724E-04,0.065
,1.725E-04,0.064
,1.726E-04,0.061
,1.727E-04,0.061
,1.728E-04,0.063
,1.729E-04,0.066
,1.73E-04,0.063
,1.731E-04,0.065
,1.732E-04,0.064
,1.733E-04,0.064
,1.734E-04,0.066
,1.735E-04,0.067
,1.736E-04,0.063
,1.737E-04,0.066
,1.738E-04,0.065
,1.739E-04,0.065
,1.74E-04,0.065
,1.741E-04,0.065
,1.742E-04,0.064
,1.743E-04,0.064
,1.744E-04,0.064
,1.745E-04,0.062
,1.746E-04,0.063
,1.747E-04,0.066
,1.748E-04,0.063
,1.749E-04,0.064
,1.75E-04,0.065
,1.751E-04,0.063
,1.752E-04,0.064
,1.753E-04,0.066
,1.754E-04,0.066
,1.755E-04,0.064
,1.756E-04,0.066
,1.757E-04,0.064
,1.758E-04,0.063
,1.759E-04,0.066
,1.76E-04,0.065
,1.761E-04,0.064
,1.762E-04,0.063
,1.763E-04,0.066
,1.764E-04,0.067
,1.765E-04,0.068
,1.766E-04,0.065
,1.767E-04,0.065
,1.768E-04,0.067
,1.769E-04,0.066
,1.77E-04,0.063
,1.771E-04,0.066
,1.772E-04,0.065
,1.773E-04,0.066
,1.774E-04,0.064
,1.775E-04,0.066
,1.776E-04,0.066
,1.777E-04,0.068
,1.778E-04,0.062
,1.779E-04,0.065
,1.78E-04,0.066
,1.781E-04,0.07
,1.782E-04,0.063
,1.783E-04,0.067
,1.784E-04,0.066
,1.785E-04,0.064
,1.786E-04,0.069
,1.787E-04,0.064
,1.788E-04,0.065
,1.789E-04,0.064
,1.79E-04,0.066
,1.791E-04,0.064
,1.792E-04,0.063
,1.793E-04,0.065
,1.794E-04,0.066
,1.795E-04,0.065
,1.796E-04,0.066
,1.797E-04,0.065
,1.798E-04,0.066
,1.799E-04,0.063
,1.8E-04,0.065
,1.801E-04,0.067
,1.802E-04,0.063
,1.803E-04,0.068
,1.804E-04,0.068
,1.805E-04,0.069
,1.806E-04,0.066
,1.807E-04,0.068
,1.808E-04,0.067
,1.809E-04,0.066
,1.81E-04,0.067
,1.811E-04,0.066
,1.812E-04,0.067
,1.813E-04,0.066
,1.814E-04,0.065
,1.815E-04,0.068
,1.816E-04,0.065
,1.817E-04,0.067
,1.818E-04,0.062
,1.819E-04,0.062
,1.82E-04,0.065
,1.821E-04,0.066
,1.822E-04,0.068
,1.823E-04,0.066
,1.824E-04,0.067
,1.825E-04,0.067
,1.826E-04,0.067
,1.827E-04,0.066
,1.828E-04,0.069
,1.829E-04,0.067
,1.83E-04,0.069
,1.831E-04,0.069
,1.832E-04,0.064
,1.833E-04,0.065
,1.834E-04,0.067
,1.835E-04,0.063
,1.836E-04,0.068
,1.837E-04,0.069
,1.838E-04,0.069
,1.839E-04,0.069
,1.84E-04,0.068
,1.841E-04,0.067
,1.842E-04,0.066
,1.843E-04,0.068
,1.844E-04,0.068
,1.845E-04,0.069
,1.846E-04,0.066
,1.847E-04,0.068
,1.848E-04,0.067
,1.849E-04,0.068
,1.85E-04,0.067
,1.851E-04,0.069
,1.852E-04,0.067
,1.853E-04,0.066
,1.854E-04,0.069
,1.855E-04,0.066
,1.856E-04,0.067
,1.857E-04,0.067
,1.858E-04,0.07
,1.859E-04,0.068
,1.86E-04,0.068
,1.861E-04,0.066
,1.862E-04,0.069
,1.863E-04,0.066
,1.864E-04,0.068
,1.865E-04,0.068
,1.866E-04,0.069
,1.867E-04,0.071
,1.868E-04,0.068
,1.869E-04,0.07
,1.87E-04,0.067
,1.871E-04,0.064
,1.872E-04,0.067
,1.873E-04,0.068
,1.874E-04,0.067
,1.875E-04,0.067
,1.876E-04,0.068
,1.877E-04,0.07
,1.878E-04,0.067
,1.879E-04,0.069
,1.88E-04,0.068
,1.881E-04,0.069
,1.882E-04,0.067
,1.883E-04,0.067
,1.884E-04,0.069
,1.885E-04,0.07
,1.886E-04,0.068
,1.887E-04,0.068
,1.888E-04,0.067
,1.889E-04,0.068
,1.89E-04,0.065
,1.891E-04,0.067
,1.892E-04,0.069
,1.893E-04,0.067
,1.894E-04,0.066
,1.895E-04,0.069
,1.896E-04,0.069
,1.897E-04,0.068
,1.898E-04,0.072
,1.899E-04,0.07
,1.9E-04,0.07
,1.901E-04,0.067
,1.902E-04,0.07
,1.903E-04,0.07
,1.904E-04,0.07
,1.905E-04,0.069
,1.906E-04,0.07
,1.907E-04,0.069
,1.908E-04,0.069
,1.909E-04,0.069
,1.91E-04,0.07
,1.911E-04,0.07
,1.912E-04,0.07
,1.913E-04,0.069
,1.914E-04,0.07
,1.915E-04,0.071
,1.916E-04,0.069
,1.917E-04,0.069
,1.918E-04,0.069
,1.919E-04,0.072
,1.92E-04,0.067
,1.921E-04,0.069
,1.922E-04,0.069
,1.923E-04,0.072
,1.924E-04,0.069
,1.925E-04,0.071
,1.926E-04,0.069
,1.927E-04,0.07
,1.928E-04,0.07
,1.929E-04,0.069
,1.93E-04,0.069
,1.931E-04,0.07
,1.932E-04,0.069
,1.933E-04,0.07
,1.934E-04,0.069
,1.935E-04,0.07
,1.936E-04,0.071
,1.937E-04,0.073
,1.938E-04,0.071
,1.939E-04,0.069
,1.94E-04,0.069
,1.941E-04,0.07
,1.942E-04,0.071
,1.943E-04,0.07
,1.944E-04,0.071
,1.945E-04,0.07
,1.946E-04,0.069
,1.947E-04,0.07
,1.948E-04,0.073
,1.949E-04,0.07
,1.95E-04,0.07
,1.951E-04,0.072
,1.952E-04,0.07
,1.953E-04,0.066
,1.954E-04,0.071
,1.955E-04,0.072
,1.956E-04,0.072
,1.957E-04,0.069
,1.958E-04,0.069
,1.959E-04,0.07
,1.96E-04,0.067
,1.961E-04,0.069
,1.962E-04,0.071
,1.963E-04,0.071
,1.964E-04,0.071
,1.965E-04,0.071
,1.966E-04,0.072
,1.967E-04,0.07
,1.968E-04,0.072
,1.969E-04,0.071
,1.97E-04,0.071
,1.971E-04,0.071
,1.972E-04,0.071
,1.973E-04,0.067
,1.974E-04,0.069
,1.975E-04,0.072
,1.976E-04,0.071
,1.977E-04,0.073
,1.978E-04,0.073
,1.979E-04,0.072
,1.98E-04,0.07
,1.981E-04,0.071
,1.982E-04,0.07
,1.983E-04,0.07
,1.984E-04,0.07
,1.985E-04,0.071
,1.986E-04,0.071
,1.987E-04,0.069
,1.988E-04,0.069
,1.989E-04,0.071
,1.99E-04,0.072
,1.991E-04,0.07
,1.992E-04,0.07
,1.993E-04,0.072
,1.994E-04,0.069
,1.995E-04,0.072
,1.996E-04,0.07
,1.997E-04,0.072
,1.998E-04,0.073
,1.999E-04,0.073
,2E-04,0.071
,2.001E-04,0.074
,2.002E-04,0.071
,2.003E-04,0.073
,2.004E-04,0.073
,2.005E-04,0.077
,2.006E-04,0.07
,2.007E-04,0.072
,2.008E-04,0.07
,2.009E-04,0.069
,2.01E-04,0.07
,2.011E-04,0.072
,2.012E-04,0.07
,2.013E-04,0.072
,2.014E-04,0.069
,2.015E-04,0.071
,2.016E-04,0.07
,2.017E-04,0.071
,2.018E-04,0.072
,2.019E-04,0.071
,2.02E-04,0.072
,2.021E-04,0.071
,2.022E-04,0.071
,2.023E-04,0.071
,2.024E-04,0.073
,2.025E-04,0.071
,2.026E-04,0.076
,2.027E-04,0.076
,2.028E-04,0.072
,2.029E-04,0.071
,2.03E-04,0.072
,2.031E-04,0.072
,2.032E-04,0.072
,2.033E-04,0.07
,2.034E-04,0.074
,2.035E-04,0.073
,2.036E-04,0.071
,2.037E-04,0.073
,2.038E-04,0.074
,2.039E-04,0.075
,2.04E-04,0.072
,2.041E-04,0.071
,2.042E-04,0.075
,2.043E-04,0.077
,2.044E-04,0.071
,2.045E-04,0.071
,2.046E-04,0.075
,2.047E-04,0.072
,2.048E-04,0.072
,2.049E-04,0.074
,2.05E-04,0.073
,2.051E-04,0.073
,2.052E-04,0.074
,2.053E-04,0.072
,2.054E-04,0.071
,2.055E-04,0.07
,2.056E-04,0.075
,2.057E-04,0.073
,2.058E-04,0.073
,2.059E-04,0.074
,2.06E-04,0.073
,2.061E-04,0.072
,2.062E-04,0.074
,2.063E-04,0.068
,2.064E-04,0.072
,2.065E-04,0.071
,2.066E-04,0.072
,2.067E-04,0.073
,2.068E-04,0.073
,2.069E-04,0.072
,2.07E-04,0.074
,2.071E-04,0.072
,2.072E-04,0.073
,2.073E-04,0.076
,2.074E-04,0.074
,2.075E-04,0.074
,2.076E-04,0.075
,2.077E-04,0.074
,2.078E-04,0.075
,2.079E-04,0.074
,2.08E-04,0.074
,2.081E-04,0.072
,2.082E-04,0.073
,2.083E-04,0.074
,2.084E-04,0.074
,2.085E-04,0.075
,2.086E-04,0.072
,2.087E-04,0.073
,2.088E-04,0.07
,2.089E-04,0.074
,2.09E-04,0.076
,2.091E-04,0.075
,2.092E-04,0.075
,2.093E-04,0.075
,2.094E-04,0.074
,2.095E-04,0.076
,2.096E-04,0.075
,2.097E-04,0.074
,2.098E-04,0.073
,2.099E-04,0.072
,2.1E-04,0.073
,2.101E-04,0.074
,2.102E-04,0.076
,2.103E-04,0.076
,2.104E-04,0.076
,2.105E-04,0.075
,2.106E-04,0.074
,2.107E-04,0.072
,2.108E-04,0.073
,2.109E-04,0.075
,2.11E-04,0.074
,2.111E-04,0.075
,2.112E-04,0.076
,2.113E-04,0.075
,2.114E-04,0.075
,2.115E-04,0.075
,2.116E-04,0.072
,2.117E-04,0.075
,2.118E-04,0.075
,2.119E-04,0.074
,2.12E-04,0.074
,2.121E-04,0.074
,2.122E-04,0.071
,2.123E-04,0.073
,2.124E-04,0.076
,2.125E-04,0.076
,2.126E-04,0.077
,2.127E-04,0.075
,2.128E-04,0.073
,2.129E-04,0.076
,2.13E-04,0.077
,2.131E-04,0.076
,2.132E-04,0.075
,2.133E-04,0.077
,2.134E-04,0.076
,2.135E-04,0.075
,2.136E-04,0.074
,2.137E-04,0.075
,2.138E-04,0.073
,2.139E-04,0.074
,2.14E-04,0.075
,2.141E-04,0.074
,2.142E-04,0.075
,2.143E-04,0.077
,2.144E-04,0.074
,2.145E-04,0.072
,2.146E-04,0.073
,2.147E-04,0.073
,2.148E-04,0.075
,2.149E-04,0.075
,2.15E-04,0.077
,2.151E-04,0.076
,2.152E-04,0.077
,2.153E-04,0.076
,2.154E-04,0.073
,2.155E-04,0.074
,2.156E-04,0.077
,2.157E-04,0.075
,2.158E-04,0.075
,2.159E-04,0.077
,2.16E-04,0.077
,2.161E-04,0.076
,2.162E-04,0.075
,2.163E-04,0.076
,2.164E-04,0.076
,2.165E-04,0.075
,2.166E-04,0.077
,2.167E-04,0.077
,2.168E-04,0.076
,2.169E-04,0.076
,2.17E-04,0.075
,2.171E-04,0.075
,2.172E-04,0.077
,2.173E-04,0.077
,2.174E-04,0.074
,2.175E-04,0.075
,2.176E-04,0.079
,2.177E-04,0.078
,2.178E-04,0.075
,2.179E-04,0.077
,2.18E-04,0.076
,2.181E-04,0.078
,2.182E-04,0.078
,2.183E-04,0.071
,2.184E-04,0.077
,2.185E-04,0.077
,2.186E-04,0.075
,2.187E-04,0.077
,2.188E-04,0.076
,2.189E-04,0.076
,2.19E-04,0.078
,2.191E-04,0.077
,2.192E-04,0.075
,2.193E-04,0.076
,2.194E-04,0.076
,2.195E-04,0.079
,2.196E-04,0.079
,2.197E-04,0.077
,2.198E-04,0.074
,2.199E-04,0.076
,2.2E-04,0.076
,2.201E-04,0.078
,2.202E-04,0.077
,2.203E-04,0.078
,2.204E-04,0.076
,2.205E-04,0.077
,2.206E-04,0.077
,2.207E-04,0.075
,2.208E-04,0.078
,2.209E-04,0.078
,2.21E-04,0.077
,2.211E-04,0.077
,2.212E-04,0.075
,2.213E-04,0.076
,2.214E-04,0.074
,2.215E-04,0.077
,2.216E-04,0.077
,2.217E-04,0.076
,2.218E-04,0.076
,2.219E-04,0.075
,2.22E-04,0.078
,2.221E-04,0.075
,2.222E-04,0.077
,2.223E-04,0.078
,2.224E-04,0.079
,2.225E-04,0.079
,2.226E-04,0.079
,2.227E-04,0.076
,2.228E-04,0.077
,2.229E-04,0.076
,2.23E-04,0.079
,2.231E-04,0.077
,2.232E-04,0.076
,2.233E-04,0.075
,2.234E-04,0.078
,2.235E-04,0.079
,2.236E-04,0.078
,2.237E-04,0.077
,2.238E-04,0.08
,2.239E-04,0.076
,2.24E-04,0.078
,2.241E-04,0.078
,2.242E-04,0.078
,2.243E-04,0.078
,2.244E-04,0.078
,2.245E-04,0.075
,2.246E-04,0.081
,2.247E-04,0.079
,2.248E-04,0.079
,2.249E-04,0.082
,2.25E-04,0.075
,2.251E-04,0.077
,2.252E-04,0.078
,2.253E-04,0.075
,2.254E-04,0.078
,2.255E-04,0.075
,2.256E-04,0.077
,2.257E-04,0.077
,2.258E-04,0.077
,2.259E-04,0.077
,2.26E-04,0.078
,2.261E-04,0.079
,2.262E-04,0.079
,2.263E-04,0.077
,2.264E-04,0.079
,2.265E-04,0.08
,2.266E-04,0.079
,2.267E-04,0.076
,2.268E-04,0.077
,2.269E-04,0.078
,2.27E-04,0.077
,2.271E-04,0.076
,2.272E-04,0.077
,2.273E-04,0.077
,2.274E-04,0.078
,2.275E-04,0.078
,2.276E-04,0.081
,2.277E-04,0.081
,2.278E-04,0.079
,2.279E-04,0.077
,2.28E-04,0.079
,2.281E-04,0.081
,2.282E-04,0.078
,2.283E-04,0.078
,2.284E-04,0.078
,2.285E-04,0.078
,2.286E-04,0.076
,2.287E-04,0.078
,2.288E-04,0.079
,2.289E-04,0.079
,2.29E-04,0.081
,2.291E-04,0.077
,2.292E-04,0.077
,2.293E-04,0.08
,2.294E-04,0.081
,2.295E-04,0.079
,2.296E-04,0.081
,2.297E-04,0.077
,2.298E-04,0.079
,2.299E-04,0.08
,2.3E-04,0.078
,2.301E-04,0.077
,2.302E-04,0.079
,2.303E-04,0.08
,2.304E-04,0.079
,2.305E-04,0.079
,2.306E-04,0.08
,2.307E-04,0.077
,2.308E-04,0.079
,2.309E-04,0.08
,2.31E-04,0.079
,2.311E-04,0.081
,2.312E-04,0.078
,2.313E-04,0.078
,2.314E-04,0.078
,2.315E-04,0.078
,2.316E-04,0.076
,2.317E-04,0.077
,2.318E-04,0.077
,2.319E-04,0.079
,2.32E-04,0.076
,2.321E-04,0.077
,2.322E-04,0.08
,2.323E-04,0.08
,2.324E-04,0.077
,2.325E-04,0.08
,2.326E-04,0.081
,2.327E-04,0.081
,2.328E-04,0.083
,2.329E-04,0.08
,2.33E-04,0.08
,2.331E-04,0.081
,2.332E-04,0.077
,2.333E-04,0.081
,2.334E-04,0.079
,2.335E-04,0.081
,2.336E-04,0.079
,2.337E-04,0.079
,2.338E-04,0.08
,2.339E-04,0.081
,2.34E-04,0.079
,2.341E-04,0.082
,2.342E-04,0.081
,2.343E-04,0.078
,2.344E-04,0.08
,2.345E-04,0.079
,2.346E-04,0.08
,2.347E-04,0.084
,2.348E-04,0.082
,2.349E-04,0.08
,2.35E-04,0.078
,2.351E-04,0.081
,2.352E-04,0.08
,2.353E-04,0.08
,2.354E-04,0.08
,2.355E-04,0.078
,2.356E-04,0.079
,2.357E-04,0.079
,2.358E-04,0.079
,2.359E-04,0.082
,2.36E-04,0.08
,2.361E-04,0.08
,2.362E-04,0.08
,2.363E-04,0.082
,2.364E-04,0.079
,2.365E-04,0.078
,2.366E-04,0.081
,2.367E-04,0.083
,2.368E-04,0.081
,2.369E-04,0.074
,2.37E-04,0.08
,2.371E-04,0.081
,2.372E-04,0.079
,2.373E-04,0.08
,2.374E-04,0.084
,2.375E-04,0.082
,2.376E-04,0.08
,2.377E-04,0.077
,2.378E-04,0.081
,2.379E-04,0.082
,2.38E-04,0.081
,2.381E-04,0.079
,2.382E-04,0.083
,2.383E-04,0.079
,2.384E-04,0.081
,2.385E-04,0.08
,2.386E-04,0.077
,2.387E-04,0.08
,2.388E-04,0.079
,2.389E-04,0.08
,2.39E-04,0.081
,2.391E-04,0.079
,2.392E-04,0.079
,2.393E-04,0.082
,2.394E-04,0.08
,2.395E-04,0.082
,2.396E-04,0.081
,2.397E-04,0.081
,2.398E-04,0.083
,2.399E-04,0.082
,2.4E-04,0.081
,2.401E-04,0.081
,2.402E-04,0.082
,2.403E-04,0.082
,2.404E-04,0.08
,2.405E-04,0.079
,2.406E-04,0.081
,2.407E-04,0.081
,2.408E-04,0.081
,2.409E-04,0.08
,2.41E-04,0.078
,2.411E-04,0.083
,2.412E-04,0.078
,2.413E-04,0.081
,2.414E-04,0.084
,2.415E-04,0.08
,2.416E-04,0.079
,2.417E-04,0.081
,2.418E-04,0.082
,2.419E-04,0.081
,2.42E-04,0.082
,2.421E-04,0.081
,2.422E-04,0.082
,2.423E-04,0.082
,2.424E-04,0.082
,2.425E-04,0.079
,2.426E-04,0.083
,2.427E-04,0.08
,2.428E-04,0.081
,2.429E-04,0.079
,2.43E-04,0.081
,2.431E-04,0.082
,2.432E-04,0.081
,2.433E-04,0.08
,2.434E-04,0.078
,2.435E-04,0.082
,2.436E-04,0.082
,2.437E-04,0.081
,2.438E-04,0.082
,2.439E-04,0.081
,2.44E-04,0.082
,2.441E-04,0.083
,2.442E-04,0.082
,2.443E-04,0.081
,2.444E-04,0.083
,2.445E-04,0.084
,2.446E-04,0.083
,2.447E-04,0.084
,2.448E-04,0.083
,2.449E-04,0.08
,2.45E-04,0.08
,2.451E-04,0.076
,2.452E-04,0.084
,2.453E-04,0.081
,2.454E-04,0.083
,2.455E-04,0.081
,2.456E-04,0.081
,2.457E-04,0.082
,2.458E-04,0.082
,2.459E-04,0.077
,2.46E-04,0.08
,2.461E-04,0.081
,2.462E-04,0.08
,2.463E-04,0.084
,2.464E-04,0.081
,2.465E-04,0.082
,2.466E-04,0.084
,2.467E-04,0.078
,2.468E-04,0.082
,2.469E-04,0.083
,2.47E-04,0.082
,2.471E-04,0.083
,2.472E-04,0.083
,2.473E-04,0.081
,2.474E-04,0.084
,2.475E-04,0.084
,2.476E-04,0.082
,2.477E-04,0.081
,2.478E-04,0.081
,2.479E-04,0.083
,2.48E-04,0.079
,2.481E-04,0.08
,2.482E-04,0.081
,2.483E-04,0.081
,2.484E-04,0.082
,2.485E-04,0.08
,2.486E-04,0.084
,2.487E-04,0.079
,2.488E-04,0.084
,2.489E-04,0.078
,2.49E-04,0.082
,2.491E-04,0.082
,2.492E-04,0.084
,2.493E-04,0.083
,2.494E-04,0.082
,2.495E-04,0.081
,2.496E-04,0.083
,2.497E-04,0.085
,2.498E-04,0.084
,2.499E-04,0.084
,2.5E-04,0.081
,2.501E-04,0.083
,2.502E-04,0.082
,2.503E-04,0.082
,2.504E-04,0.084
,2.505E-04,0.083
,2.506E-04,0.083
,2.507E-04,0.083
,2.508E-04,0.082
,2.509E-04,0.084
,2.51E-04,0.084
,2.511E-04,0.082
,2.512E-04,0.082
,2.513E-04,0.085
,2.514E-04,0.082
,2.515E-04,0.083
,2.516E-04,0.085
,2.517E-04,0.082
,2.518E-04,0.082
,2.519E-04,0.081
,2.52E-04,0.082
,2.521E-04,0.081
,2.522E-04,0.084
,2.523E-04,0.083
,2.524E-04,0.082
,2.525E-04,0.083
,2.526E-04,0.084
,2.527E-04,0.083
,2.528E-04,0.079
,2.529E-04,0.082
,2.53E-04,0.083
,2.531E-04,0.085
,2.532E-04,0.084
,2.533E-04,0.083
,2.534E-04,0.08
,2.535E-04,0.081
,2.536E-04,0.082
,2.537E-04,0.08
,2.538E-04,0.083
,2.539E-04,0.084
,2.54E-04,0.084
,2.541E-04,0.083
,2.542E-04,0.083
,2.543E-04,0.082
,2.544E-04,0.086
,2.545E-04,0.083
,2.546E-04,0.084
,2.547E-04,0.084
,2.548E-04,0.084
,2.549E-04,0.084
,2.55E-04,0.082
,2.551E-04,0.084
,2.552E-04,0.084
,2.553E-04,0.082
,2.554E-04,0.082
,2.555E-04,0.081
,2.556E-04,0.083
,2.557E-04,0.085
,2.558E-04,0.081
,2.559E-04,0.083
,2.56E-04,0.083
,2.561E-04,0.082
,2.562E-04,0.085
,2.563E-04,0.083
,2.564E-04,0.083
,2.565E-04,0.085
,2.566E-04,0.086
,2.567E-04,0.082
,2.568E-04,0.083
,2.569E-04,0.085
,2.57E-04,0.084
,2.571E-04,0.084
,2.572E-04,0.083
,2.573E-04,0.086
,2.574E-04,0.083
,2.575E-04,0.083
,2.576E-04,0.084
,2.577E-04,0.084
,2.578E-04,0.084
,2.579E-04,0.083
,2.58E-04,0.085
,2.581E-04,0.081
,2.582E-04,0.083
,2.583E-04,0.083
,2.584E-04,0.084
,2.585E-04,0.081
,2.586E-04,0.082
,2.587E-04,0.081
,2.588E-04,0.084
,2.589E-04,0.083
,2.59E-04,0.086
,2.591E-04,0.083
,2.592E-04,0.084
,2.593E-04,0.084
,2.594E-04,0.083
,2.595E-04,0.084
,2.596E-04,0.087
,2.597E-04,0.083
,2.598E-04,0.084
,2.599E-04,0.087
,2.6E-04,0.082
,2.601E-04,0.083
,2.602E-04,0.086
,2.603E-04,0.081
,2.604E-04,0.081
,2.605E-04,0.082
,2.606E-04,0.083
,2.607E-04,0.085
,2.608E-04,0.083
,2.609E-04,0.083
,2.61E-04,0.081
,2.611E-04,0.084
,2.612E-04,0.083
,2.613E-04,0.085
,2.614E-04,0.085
,2.615E-04,0.084
,2.616E-04,0.083
,2.617E-04,0.085
,2.618E-04,0.087
,2.619E-04,0.082
,2.62E-04,0.085
,2.621E-04,0.084
,2.622E-04,0.082
,2.623E-04,0.084
,2.624E-04,0.084
,2.625E-04,0.084
,2.626E-04,0.084
,2.627E-04,0.083
,2.628E-04,0.084
,2.629E-04,0.083
,2.63E-04,0.085
,2.631E-04,0.085
,2.632E-04,0.082
,2.633E-04,0.081
,2.634E-04,0.084
,2.635E-04,0.085
,2.636E-04,0.087
,2.637E-04,0.084
,2.638E-04,0.083
,2.639E-04,0.082
,2.64E-04,0.084
,2.641E-04,0.083
,2.642E-04,0.085
,2.643E-04,0.08
,2.644E-04,0.082
,2.645E-04,0.083
,2.646E-04,0.084
,2.647E-04,0.082
,2.648E-04,0.085
,2.649E-04,0.084
,2.65E-04,0.085
,2.651E-04,0.083
,2.652E-04,0.085
,2.653E-04,0.083
,2.654E-04,0.086
,2.655E-04,0.084
,2.656E-04,0.082
,2.657E-04,0.083
,2.658E-04,0.085
,2.659E-04,0.081
,2.66E-04,0.083
,2.661E-04,0.087
,2.662E-04,0.081
,2.663E-04,0.083
,2.664E-04,0.084
,2.665E-04,0.084
,2.666E-04,0.084
,2.667E-04,0.079
,2.668E-04,0.083
,2.669E-04,0.082
,2.67E-04,0.083
,2.671E-04,0.083
,2.672E-04,0.085
,2.673E-04,0.084
,2.674E-04,0.084
,2.675E-04,0.085
,2.676E-04,0.081
,2.677E-04,0.082
,2.678E-04,0.086
,2.679E-04,0.085
,2.68E-04,0.085
,2.681E-04,0.083
,2.682E-04,0.082
,2.683E-04,0.083
,2.684E-04,0.085
,2.685E-04,0.082
,2.686E-04,0.085
,2.687E-04,0.084
,2.688E-04,0.083
,2.689E-04,0.087
,2.69E-04,0.088
,2.691E-04,0.082
,2.692E-04,0.082
,2.693E-04,0.083
,2.694E-04,0.081
,2.695E-04,0.085
,2.696E-04,0.084
,2.697E-04,0.08
,2.698E-04,0.083
,2.699E-04,0.084
,2.7E-04,0.083
,2.701E-04,0.084
,2.702E-04,0.085
,2.703E-04,0.085
,2.704E-04,0.084
,2.705E-04,0.084
,2.706E-04,0.086
,2.707E-04,0.083
,2.708E-04,0.083
,2.709E-04,0.083
,2.71E-04,0.082
,2.711E-04,0.082
,2.712E-04,0.082
,2.713E-04,0.083
,2.714E-04,0.083
,2.715E-04,0.087
,2.716E-04,0.083
,2.717E-04,0.084
,2.718E-04,0.083
,2.719E-04,0.083
,2.72E-04,0.083
,2.721E-04,0.087
,2.722E-04,0.082
,2.723E-04,0.084
,2.724E-04,0.087
,2.725E-04,0.085
,2.726E-04,0.083
,2.727E-04,0.083
,2.728E-04,0.083
,2.729E-04,0.083
,2.73E-04,0.085
,2.731E-04,0.083
,2.732E-04,0.08
,2.733E-04,0.085
,2.734E-04,0.08
,2.735E-04,0.082
,2.736E-04,0.084
,2.737E-04,0.084
,2.738E-04,0.084
,2.739E-04,0.083
,2.74E-04,0.085
,2.741E-04,0.081
,2.742E-04,0.084
,2.743E-04,0.084
,2.744E-04,0.085
,2.745E-04,0.081
,2.746E-04,0.083
,2.747E-04,0.084
,2.748E-04,0.084
,2.749E-04,0.082
,2.75E-04,0.083
,2.751E-04,0.082
,2.752E-04,0.08
,2.753E-04,0.082
,2.754E-04,0.087
,2.755E-04,0.084
,2.756E-04,0.086
,2.757E-04,0.085
,2.758E-04,0.085
,2.759E-04,0.082
,2.76E-04,0.08
,2.761E-04,0.083
,2.762E-04,0.083
,2.763E-04,0.082
,2.764E-04,0.084
,2.765E-04,0.083
,2.766E-04,0.083
,2.767E-04,0.083
